"","B cells","Dendritic cells","Endothelial cells","Macrophage-like GAMs","Microglia-like GAMs","Mural cells","NKT-like cells","Oligodendrocytes","T cells","Tumor cells"
"NOVA1",20.8697,5.161174,130.876475,15.547207,8.025232,165.715244,12.83584,222.155708,31.055725,1028.828039
"CLEC14A",0.08683967,0.0913096,152.98256633,0.12706672,0.05438107,1.39902056,0.17635892,1.68598761,0.22236661,0.15084254
"SYNE2",59.410401,8.295734,186.32548,6.579587,4.041735,76.524722,233.79627,15.53765,227.491106,81.474505
"HSPA2",2.296492,1.342999,4.766675,2.367672,1.867701,14.690548,3.589665,181.361753,3.443867,10.857431
"PLEKHH1",2.9168693,1.727738,14.1056012,3.6872116,3.6312355,4.7313303,0.880637,407.2809866,0.9630691,10.8537373
"NPC2",217.5409,1134.1133,207.605,1505.155,1657.8432,261.7787,105.4743,262.5618,102.7037,105.7915
"BATF",33.760254,23.79177,8.62148,31.169184,18.33449,3.318328,129.637379,1.62316,418.051459,2.240968
"TC2N",6.1891054,1.9697534,1.2951298,0.8747766,0.6241388,3.0099759,86.5468738,2.2709575,45.8821348,2.8023863
"IFI27",28.63135,31.97781,2587.90525,257.87331,188.44436,289.82473,44.68646,23.81575,56.31812,157.83143
"SERPINA1",10.133813,140.659006,11.507582,179.078531,148.125834,9.174543,7.036968,5.451067,7.022009,4.564097
"BCL11B",2.0857462,0.6114631,0.6435943,0.4177176,0.3698218,0.2562342,29.8432019,0.5249674,26.9891563,0.7401496
"EVL",99.40044,112.56789,103.1545,100.62868,161.84272,58.76205,504.51509,88.84907,395.29005,76.93122
"MEG3",3.7338345,0.4120771,13.3728512,1.7501168,1.2605824,140.0695456,3.3074455,8.602325,3.6286612,81.622507
"PPP2R5C",134.03161,90.70302,109.61326,102.82838,93.23881,77.30761,626.59203,98.38979,465.85127,83.65261
"CKB",27.80639,66.65287,98.47899,54.02071,77.08097,294.62885,38.12,511.37749,44.3892,1462.05069
"PACS2",3.970868,7.885561,16.1383,9.969067,11.407613,9.593153,6.554325,187.877126,5.877639,11.171462
"CRIP2",4.249196,1.753393,289.722025,2.748712,1.577129,87.552318,3.476164,29.005145,10.460998,76.865408
"CRIP1",188.912387,211.079999,62.267065,78.374881,23.650833,367.699324,403.989159,9.082918,344.958852,16.996031
"IGHG4",478.37939194,0.93620424,0.0795183,0.56004965,0.16044832,0.06916293,1.07565108,0.13681239,0.92822355,0.1551444
"IGHG2",5223.6602415,17.279472,1.8255834,3.6376177,0.9851019,0.7762758,12.964733,0.4438003,8.3700905,0.2991147
"IGHGP",85.37570145,0,0.48377856,0.12021656,0.0495023,0.09762528,0.25159262,0,0.2764013,0.05924632
"IGHA1",16146.438457,62.013629,75.962759,23.725402,19.70524,3.91957,70.651183,7.046227,70.602506,3.497572
"IGHG1",13608.550538,19.449364,24.981681,12.107992,5.197239,2.332829,43.321258,4.193884,35.977032,2.606082
"IGHG3",4775.544875,68.454099,8.272536,6.757968,5.294571,28.011002,19.690023,3.53169,28.371441,3.2205
"IGHM",3886.8655645,26.0915969,1.8068245,1.8291622,0.961335,1.1562845,8.7058637,1.1534887,7.6553048,0.7753747
"CYFIP1",27.21347,136.10646,186.52732,295.16616,528.40515,103.57845,16.13009,52.23337,20.40885,92.66229
"KLF13",181.62037,119.64849,165.16829,81.7718,82.36688,76.08927,351.26268,453.46672,258.76539,97.3785
"C15orf48",17.107855,772.585958,28.33639,419.614865,89.245473,17.487548,44.995712,6.6525,88.71302,9.153091
