"","B cells","Dendritic cells","Endothelial cells","Macrophage-like GAMs","Microglia-like GAMs","Mural cells","NKT-like cells","Oligodendrocytes","T cells","Tumor cells"
"GZMK"," 68.5373143"," 36.8436712"," 15.9247548","  4.3340019","  7.1590530","  2.9826828","765.8498302","  4.8771812"," 37.1845403","  2.0729634"
"GZMA"," 68.401881"," 35.218149"," 14.831918","  9.142062","  6.173858","  6.858699","841.602146","  8.078121"," 74.430176","  1.494393"
"PIK3R1"," 55.02827","155.59532"," 92.26849","262.25912","289.10417","101.65947","261.39638","138.51078","152.41585","310.17962"
"MAP1B"," 28.198865"," 14.158098","421.525163"," 19.033305"," 62.838987","609.086869","  8.294221","624.915581"," 13.439819","457.560223"
"LHFPL2"," 19.554162"," 72.403686"," 35.844881","341.272450","312.970866"," 48.688865","  4.488856"," 15.586736","  3.053577"," 15.989504"
"VCAN"," 46.11285","113.85247","319.05090"," 71.59158"," 17.10980","488.99281"," 15.55586"," 66.59933"," 10.39073","225.99364"
"EDIL3","  0.8697162","  0.4850261"," 64.5760819","  0.5122650","  0.7241162"," 48.8492571","  0.2393744","585.4575048","  0.1599301","  2.6524178"
"MEF2C","270.091047","383.411109","231.712898","410.966447","796.176528"," 72.162425","  8.883687"," 22.828085"," 11.782896"," 35.405462"
"NR2F1","  3.595920","  1.635888"," 48.643853","  2.335158","  1.466997","437.347870","  1.470200"," 34.360000","  1.409721","130.106771"
"RHOBTB3"," 10.678041"," 23.435313"," 42.899180"," 85.258378"," 46.257420","334.318925","  4.672767","213.394956","  7.465682","516.773965"
"SLC12A2"," 14.37322"," 14.24128","155.99906"," 13.40606"," 10.62090"," 43.38868"," 10.17457","277.48577"," 11.40482"," 26.39999"
"IRF1","281.09329","170.91893"," 90.06686"," 49.59833"," 84.46804"," 67.42925","328.60127","118.03817","227.56146"," 24.66482"
"TGFBI"," 29.594502","178.418189"," 20.834620","667.979814","142.092793","370.855473"," 19.018230","  9.333611"," 24.699111","  5.966383"
"SPOCK1","  0.1934941","  1.0638855","  2.9420806","  0.3374245","  0.6141955"," 36.6198635","  0.0000000","247.1644081","  0.6298268"," 24.7468771"
"MZB1","2397.0505112","   5.0003662","   2.9044129","   0.4420993","   1.1276858","   1.5818666","  17.5878411","   0.5399427","   5.8076585","   0.4265180"
"ECSCR","  0.13079567","  0.62059350","385.28795712","  0.18960860","  0.25989480","  4.68688183","  0.32920370","  0.18679130","  0.95461300","  0.08505668"
"CD14","  83.48608"," 367.58493","  33.43311","1440.02547","1467.58477","  37.65545","  20.66675","  19.24178","  23.56500","  10.82915"
"CSF1R"," 31.101656","264.457565"," 14.157684","476.051522","641.969893"," 17.789237","  8.964988"," 12.634066","  9.164380","  3.546354"
"PDGFRB","  0.3724374","  5.8133371"," 46.6117401","  0.3034817","  0.4129511","354.6966567","  0.4999773","  4.1984636","  0.4507854","  3.7307673"
"CD74"," 2172.01762","13580.42169","  363.69268"," 7499.57947"," 7110.32913","  152.08060","  472.66575","  169.97798","  292.74961","   45.77470"
"SPARC","  12.65537","  11.48717","5036.53018","  55.60559","  22.90598","3114.11973","  11.98280"," 202.95583","  13.47306"," 371.83350"
"HAVCR2"," 14.875834","182.106970","  9.154118","226.959955","302.539057","  6.165632"," 20.885485","  7.015868","  9.090648","  2.572201"
"DUSP1"," 916.20396","1847.15100"," 651.53882","1811.55559","3189.12177"," 664.27831"," 746.85141"," 216.43394"," 746.35368"," 110.91501"
"LTC4S"," 56.201732","131.443074"," 15.730502","211.045206","351.694870"," 10.359035","  8.451731","  7.530927"," 17.814753","  3.897122"
"RNF130"," 22.03450","173.03758"," 49.15794","385.88685","315.20707"," 55.60903"," 11.65518","176.37466"," 17.89273"," 47.11311"
"SERPINB1"," 71.072914","438.934047"," 92.771843","270.661814","319.627057"," 64.167028"," 77.467534"," 86.307832"," 83.115994"," 14.821884"
"TUBB2A"," 12.35492"," 19.04442"," 29.31725"," 23.65587"," 30.28751","109.04507"," 22.58803"," 68.12193"," 21.73434","477.30016"
"TUBB2B","  18.621486","  11.347906","  34.852531","  15.686692","  13.823489"," 136.210591","   9.740396"," 323.627062","  18.426182","1864.589493"
"LY86"," 53.731548","217.301593","  5.992968","313.899571","357.313606","  9.928117","  4.487667","  5.443712","  5.373578","  1.075127"
"CD83","215.13833","573.04933"," 26.38081","207.97188","684.06445"," 27.98050"," 35.35527"," 17.08238"," 23.21991"," 15.50135"
"SOX4"," 45.067119"," 83.428702","413.181860"," 49.583534"," 51.668752","338.093822","  8.122427","142.737004"," 11.188961","723.475565"
"MOG","  0.1617327","  0.5367468","  0.1248847","  0.1172252","  0.6315874","  2.8945098","  0.0000000","368.8216561","  0.1611365","  1.1228856"
"HLA-F"," 72.66048","106.95718"," 43.89566","100.52959"," 92.35777"," 29.29126","198.51729"," 42.28463","127.18882"," 15.95260"
"HLA-E"," 607.5507"," 793.5584","1246.4645","1248.5100","1425.8864"," 280.8017"," 960.9334"," 203.5171"," 753.2937"," 121.4710"
"IER3"," 145.971231"," 434.939255","  95.263150"," 531.738101","1087.132942"," 311.167993","  44.086483","  28.986819","  32.078603","   5.653322"
"DDR1","  4.5230330","  3.5710091","  7.3348324","  8.0069701","  7.5645235"," 27.0877624","  0.3709979","268.6728428","  2.5581047","149.3855147"
"LTB","297.6497406","367.6319294"," 24.8660906"," 10.2504923"," 10.8394653","  3.3840601","175.9327089","  4.6668550","793.1871781","  1.2162960"
"LST1"," 34.498990","555.975874"," 16.977536","362.083791","480.408690"," 15.195278"," 20.906128"," 11.796941"," 41.490203","  6.733568"
"AIF1","  98.81147","1191.82646","  49.31168","1565.84488","1958.24794","  35.73225","  45.20237","  34.89853","  50.03464","  16.03103"
"HSPA1B","1215.2360"," 870.2575"," 213.2385"," 745.3845","1310.2995"," 255.1375"," 472.5472"," 184.4910"," 362.1671"," 179.1331"
"NOTCH4","  5.492237"," 10.485986","354.519482","  3.299380","  8.284513","  4.905249","  2.010995"," 10.797972","  1.206890"," 10.659038"
"HLA-DRA"," 1531.43353","14126.62008","  181.50537"," 6727.80907"," 5740.75932","  113.49438","  240.12534","  101.27957","  134.91235","   40.51749"
"HLA-DRB1"," 993.17009","9519.25371"," 162.44872","4219.62812","3057.11888","  48.84031"," 342.62257","  52.58767","  94.49521","  21.10264"
"HLA-DQA1"," 324.566418","3261.573751","  19.759506"," 705.927972"," 572.285061","   6.046339","  49.263166","   9.966949","  15.312301","   2.701903"
"HLA-DQB1"," 277.243682","2221.989633","  29.612607"," 985.576102"," 810.862233","  14.778684","  72.492157","  14.490839","  29.643340","   3.678453"
"PSMB9","140.97301","291.17115"," 53.22106","110.93957","117.94442","118.39035","252.51254"," 93.36902","153.86840"," 83.54999"
"HLA-DMB"," 90.702996","423.503628"," 10.656910","467.489533","494.929169"," 10.595083"," 24.729385","  6.543904","  7.859603","  2.705819"
"HLA-DMA","155.444629","863.568283"," 22.148963","865.442938","723.376494"," 12.920564"," 50.278299"," 12.990995"," 17.801180","  4.005167"
"HLA-DPA1"," 569.00433","7672.87246","  90.04511","3016.94762","2702.63864","  51.18039"," 189.31080","  45.18608","  75.29471","  20.18944"
"HLA-DPB1"," 502.69910","7444.75067","  64.88804","2848.13517","2081.00805","  75.58632"," 235.20935","  33.44112","  78.62497","  16.05807"
"FKBP5","162.8353","535.3156","231.3487","543.2248","576.7796","211.8951","279.9065","140.3796","316.7768","109.2278"
"TREM2","  35.017713"," 218.395002","  14.895328"," 942.839222","1140.922951","  17.301321","   8.383432","  16.020020","   9.989141","   5.307651"
"ADGRF5","  0.0000000","  0.0000000","523.0786458","  0.1578405","  0.1724492"," 13.5909679","  0.5290945","  0.0000000","  0.0000000","  0.0000000"
"DST"," 19.479551","112.179203","125.409029","224.819629","216.950115","218.034286","  5.447192","850.765211","  6.994253","258.587764"
"OGFRL1"," 35.40628","379.47441"," 82.35014","254.32235","376.52153"," 40.59664"," 22.28127"," 36.29922"," 21.05941"," 45.71569"
"SNHG5","  84.39070"," 311.78411"," 161.59393"," 270.95403"," 375.32939","1245.56207","  60.64630","  76.19163"," 118.31218","  40.62192"
"PNRC1","355.55247","682.99882","318.31274","496.91663","767.40034","382.08172","427.65081","159.83727","427.51498","121.55580"
"FYN"," 28.805341"," 47.516642","244.641874","  6.799401","  4.617859"," 98.921130","229.086184","107.564520","124.252882","133.948852"
"LAMA4","  1.1176699","  0.5363838","349.5308020","  0.6673063","  0.3565140","254.4796760","  1.0977758","  6.6584765","  0.7815018"," 31.7548894"
"FABP7","  14.189429","  10.777260","  25.856862","  17.109599","  14.137866"," 134.106367","   9.630055"," 112.726056","  15.957250","1683.164009"
"ARHGAP18"," 38.07082","145.89533","246.75214","333.29458","239.67746"," 40.40982"," 43.02882"," 15.44744"," 20.10283"," 13.24992"
"EPB41L2"," 22.590351","159.753343"," 91.980871","347.460319","668.133329","109.262644","  7.545648","153.439947","  6.784243"," 52.827266"
"CCN2","   0.4037644","   1.0165543","1809.8207811","   0.6642552","   2.0504811"," 380.1302526","   0.4969559","   3.3666234","   0.2808802","   4.6476281"
"SGK1"," 104.80395"," 769.46922"," 274.60514"," 642.81904","1275.53581"," 114.11728","  41.75897"," 430.56905","  86.24276","  37.15812"
"MAP7","  3.7111675","  7.2934890"," 22.5381617","  4.3631727","  4.1217657","  3.1106882","  0.4226497","267.4580795","  1.0914988","  3.2723695"
"IFNGR1"," 48.14356","461.07957","431.05436","416.04602","583.38218"," 95.21029"," 55.49923"," 59.54120"," 50.00280"," 29.99109"
"TNFAIP3","190.871325","300.952778"," 88.030833","181.111383","425.377615","208.125005","510.630150"," 15.945238","681.465167","  6.512575"
"AKAP12","  3.647508"," 10.117770","106.028661","  3.077831","  9.690508","513.172287","  2.923311"," 60.603891","  9.067004"," 80.819822"
"QKI","  72.05705"," 215.55019"," 396.87267"," 429.14355"," 553.18485"," 201.92063","  30.17840","1157.89980","  36.17005"," 660.97971"
"RNASET2"," 222.13399"," 802.38556","  43.18941","1067.84149","2200.73045"," 164.73747","  82.75387","  39.14851"," 176.67481","  36.51913"
"C7orf50"," 52.51274"," 90.46728"," 64.79864","111.88942"," 82.24122","110.61666"," 43.17489"," 55.33249"," 48.41991","337.29810"
"KDELR2","194.20555","149.14845","167.80399","180.39696","166.98731","686.51090"," 48.40349"," 70.54135"," 59.25906","280.06302"
"SCIN"," 18.109111"," 40.806573"," 76.564365","140.049979","636.754178","  5.731144","  3.986530","  8.923503","  2.729670","  4.644324"
"ETV1","  4.019464","  3.323480"," 28.066293","  6.708441","  7.931846"," 90.182325","  6.375109"," 40.139587","  2.743320","304.083237"
"ITGB8","  9.055060","  7.816074"," 18.142644","  7.651373","  4.277381"," 49.333586","  3.147889","154.604365","  2.217020","465.469574"
"RAPGEF5","  3.8075812","  0.6704441","129.5756145","  0.5705322","  1.0501921"," 10.0529729","  0.5382263","357.8491750","  0.3166646","  5.4767553"
"GPNMB","  57.890319","  83.998757","  12.342789","1577.531901"," 419.523925"," 101.630978","  17.837114","  16.460396","  17.193877","  14.097229"
"CPVL"," 13.165330","663.118599"," 10.052519","535.023889","405.066706"," 21.501262","  3.688039"," 11.032606","  4.192747"," 66.450528"
"ANLN","  2.0476268","  3.3906609","  9.5725231","  5.4494707","  2.3373582"," 15.5943576","  0.6960283","511.1211723","  0.2730898"," 17.2661432"
"STK17A","142.25595","155.97810"," 70.33832"," 49.49255","111.54443"," 95.10811","283.61282"," 28.89299","172.30374","233.21343"
"AEBP1","  5.8715701","  1.1604601"," 51.0326715","  1.7839648","  0.7973397","370.5191996","  1.4329704"," 18.3450007","  2.8040706"," 64.6931532"
"IGFBP3","   2.040330","   2.968307","1373.074505","   1.312764","   1.262185"," 287.456446","   4.590389","  10.746224","   3.780990"," 179.813045"
"IKZF1"," 95.313153","166.436798"," 10.278943"," 97.468087","142.425160","  4.832169","250.664972"," 10.458572","260.103671","  1.657689"
"MDH2"," 83.82127","140.16920"," 88.85271","125.33447","115.38054","175.31966"," 78.77071"," 91.55291"," 80.60991","399.83155"
"FGL2"," 28.840932","500.478383"," 14.143532","241.843968","202.469442"," 20.937219","  7.113990","  6.770015","  9.176211","  1.943976"
"ABCB1","  2.0699375","  1.1992721","369.1708856","  0.1235513","  0.1535938","  4.6298570"," 16.1093604","  0.9088324","  5.0398172","  4.2079255"
"SRI","  81.52927"," 184.26358"," 170.52323"," 121.05773"," 159.70016"," 224.19649","  93.94963"," 208.55896"," 102.39950","1023.19727"
"GNG11","  0.4915383","  2.4286177","910.7128902","  1.6000700","  1.6240030","286.4500925","  0.4372321","  7.3531262","  3.8508703"," 55.1366618"
"COL1A2","   5.223220","   6.220310","  95.617594","   2.267695","   3.555610","6791.220396","   1.637663","  13.825180","   6.880111","  17.929720"
"PON2"," 10.011895"," 54.318246","601.754249"," 70.397842"," 68.580810","131.445291","  7.796064","155.734760","  7.781826","383.286942"
"ARPC1B","182.56165","785.40204","300.27204","806.17201","838.62739","310.67252","231.96925"," 31.11644","273.77045"," 78.06233"
"PDAP1"," 88.44619"," 99.81980","126.76544"," 95.79350"," 97.34825","183.50914"," 62.74712"," 96.84809"," 66.01508","356.17325"
"COPS6"," 65.67251"," 85.20340","112.29190"," 86.89745"," 90.11088","158.82795"," 63.19192"," 96.41853"," 57.08196","351.00092"
"TSC22D4"," 46.24100"," 66.17082"," 34.91164"," 51.54457"," 46.06013"," 89.08875"," 48.58906","649.99092"," 44.15232","702.71053"
"PCOLCE","   2.868228","   3.908205","  22.051624","   2.414064","   2.364674","1033.103187","   1.466775","   9.906685","   3.753836","  44.948285"
"POLR2J"," 90.73259","120.57194","110.15814","142.79870","130.90096","215.00771"," 73.30302","118.77276"," 78.32588","470.35515"
"LAMB1","  0.4805801","  0.9948370","287.7859760","  0.7476369","  1.3195861","249.0601950","  0.4133218","  2.4718643","  0.2367304"," 22.7287441"
"PTPRZ1","  44.02517","  20.50302"," 168.29896","  29.68242","  31.33780"," 226.27179","  25.14283"," 363.84090","  17.16893","3803.75358"
"GPR37","  0.4108814","  0.1490538","  1.0203681","  0.5753713","  0.2685749","  6.0401142","  0.0000000","284.0603967","  0.1609249"," 10.7817922"
"CALU"," 95.37086"," 44.38613","238.82193","109.37066"," 73.04546","701.45041"," 19.98827"," 85.25371"," 29.09947","285.57663"
"PODXL","  4.4999973","  0.6871754","607.8887194","  0.8134696","  1.1966964"," 11.1853926","  0.7398177"," 11.1650741","  0.6830353"," 50.1170120"
"CALD1","   8.489136","   4.357185"," 901.480366","   5.308715","   8.222463","2858.673951","   2.414271"," 171.559673","   7.740875"," 351.376766"
"PTN","  38.54770","  20.47880"," 314.07333","  38.36447","  27.74121","1219.51441","  19.95589"," 855.51053","  31.77434","5605.53262"
"TRIM24"," 15.990457"," 18.800781"," 64.248435"," 20.840481"," 19.678742"," 32.351522"," 12.767355"," 57.045230","  9.499443","310.489692"
"TRBC2"," 73.7448359"," 36.0487927"," 12.6030041","  6.0083603","  5.9743205","  2.2276067","436.2716768","  5.3364957","377.4770329","  0.8489106"
"ATP6V0E2"," 11.38263"," 15.22262"," 16.40173"," 24.27429"," 29.81856"," 34.75708"," 43.53724"," 87.82173"," 45.00278","280.72958"
"GIMAP7"," 19.0075567"," 65.5867243","179.3327715"," 71.1427624"," 43.9536905","  2.6032543","212.7621315","  3.4829204","238.7153827","  0.4172825"
"TMEM176B"," 19.109152","101.638834","  7.713046","298.765184","415.154123"," 95.036810","  4.422641"," 12.106051","  5.178256"," 42.738834"
"ANGPT2","   7.918826","   4.931771","1816.150804","   3.118489","   6.038125"," 100.204264","   6.281537","  33.269084","   7.875518","   7.428631"
"CTSB"," 202.16244"," 552.72646"," 288.04129","3264.79753","2189.02627"," 540.77696","  67.82019"," 102.68892","  80.59471"," 150.41387"
"MSR1"," 24.244113","144.410274","  8.633226","683.795940","507.508358"," 14.201058","  7.168093","  8.393681","  4.057115","  4.037705"
"MTUS1","  6.822624"," 12.223601","450.192038"," 40.457138","105.435755","283.697159","  2.601380","385.333471","  3.066038"," 20.695639"
"ASAH1"," 124.84453"," 235.71866"," 149.18565","1092.64452"," 785.97490"," 107.63156","  38.86115"," 137.76071","  37.57857"," 122.27399"
"EGR3"," 30.369424"," 84.663925"," 20.378304"," 61.673351","425.901377"," 34.298513"," 10.984692"," 11.860661","  9.095845"," 12.614469"
"DPYSL2"," 38.24328","272.72580","214.62685","208.96419","290.02783","245.90926"," 17.45617","803.88978"," 18.85699","189.64868"
"CLU","  98.14906","  51.18542"," 178.72848","  79.29270","  63.84573"," 703.34591","  42.12327","1503.07957","  45.44374","2994.22533"
"SARAF","218.7505","418.3722","250.7904","409.2999","434.6342","238.7937","381.8719","271.6803","583.8225","326.8437"
"LEPROTL1"," 61.70264"," 98.16787"," 77.16730","105.44336"," 98.49020"," 81.27426","216.55674"," 42.65730","233.41039","100.99159"
"CEBPD","  70.80526"," 947.91839"," 259.98602"," 964.11387","1434.60372"," 478.30223","  72.76318"," 240.72270","  42.57507"," 375.51904"
"PRKDC"," 68.06687","123.52837","171.64954","114.48593","138.51710","134.25140"," 78.18994","113.36152"," 70.76706","439.39890"
"LYN"," 61.648966","190.212524"," 60.854009","191.260010","254.826317"," 11.703075","  7.547697","  5.865243","  6.227464","  5.907826"
"PREX2","  0.8060799","  7.9174374","294.1933398","  0.9268484","  0.9783826","  5.9933993","  0.1660165"," 22.8845774","  0.1491570"," 36.6069324"
"FABP5","  83.81944"," 249.05678","  72.22731"," 626.76595"," 352.51721"," 794.26293","  98.15427"," 207.57191","  45.09267","1706.07432"
"PMP2","  10.777500","   9.050271","  40.777799","  15.467981","  19.429487"," 113.770772","   8.534892"," 270.185003","   5.034612","1115.918201"
"CA2","   3.930829","  29.906607","1033.780953","   8.379394","   6.675415","  52.683836","   1.966112"," 380.883038","   1.794857","  70.118561"
"LAPTM4B","  2.151977","  5.131656","121.734545","  3.029892","  6.326482"," 90.205185","  3.081995"," 50.981125","  7.384986","297.477476"
"BAALC"," 11.857367","  3.856499"," 39.721248","  8.150978","  5.642491"," 79.703185","  2.813577","241.371636","  5.558099","420.760454"
"CTHRC1","   7.8820680","   1.3696946"," 122.5824248","   0.5474442","   0.8632999","1129.7015238","   1.3998831","   5.8982808","   5.1667686","  29.0893712"
"EIF3E","232.6120","409.1056","181.5596","341.8608","362.5355","406.0895","167.1347","113.6173","383.0869","193.2461"
"ENPP2","  4.7673985"," 27.7145874"," 29.5767751","  9.5564893"," 11.2791664"," 24.9132524","  1.4454556","400.5254443","  0.3290544","  1.8897538"
"FAM49B"," 89.96533","387.39557"," 62.11756","354.37748","485.87518"," 31.77100","115.17238"," 89.99692"," 82.98115"," 64.83350"
"SLA"," 82.139491","209.154439"," 27.183512","392.149170","369.967388"," 11.410432","229.584910","  9.642746","215.691254","  3.999544"
"NDRG1"," 38.140580"," 48.745570","102.715209"," 39.337822"," 31.915599","262.408883"," 35.909494","469.834413"," 43.305912"," 17.987532"
"PTPRD","  0.1763485","  1.6943126","  3.6455865","  0.1025628","  0.3277447"," 10.1276256","  0.4829943","206.0445719","  0.4882192"," 20.0467341"
"SLC24A2","  0.3398006","  0.2559707","  0.8181231","  0.2184574","  0.3973404","  4.1113617","  0.2166359","279.7412315","  0.3273509","  6.1699238"
"DNAJA1","374.2532","452.8270","348.8633","313.6299","552.4777","257.8858","420.2878","230.7754","336.8353","325.4777"
"TPM2","   9.282071","   9.671912"," 100.856782","   6.591276","   5.362259","1022.483061","   2.431419","  13.014538","   3.427579"," 101.209767"
"ANXA1"," 74.39641","364.88235","318.56116","286.77037","149.60869","405.90163","434.80346"," 40.42528","627.13301","159.21211"
"PRUNE2","  1.2553516","  3.0703394","  4.6049011"," 11.3132131","  6.4168923"," 14.8014225","  1.0292128","252.1093900","  0.6321469"," 25.1509736"
"CTSL"," 38.86681"," 81.90591"," 50.27612","740.07411","461.77633","297.89962"," 12.09055"," 74.72000"," 33.81818"," 71.43378"
"TGFBR1"," 19.71483","105.44321"," 34.47921","227.80927","327.46316"," 34.64980"," 15.87250"," 12.35671"," 12.20318"," 21.34245"
"SLC44A1"," 63.338330"," 52.316102"," 79.730559"," 35.921477"," 31.956452","207.462470","  7.435264","804.563822"," 12.091819"," 59.483241"
"GSN","  39.53795"," 656.03334"," 420.43568"," 580.14740"," 580.25871"," 272.33406","  15.26902","1477.97970","  14.34356","  35.71830"
"ENG"," 13.909727"," 54.553332","784.881182","197.490479","125.908988","106.189762"," 12.031101","  6.622464","  7.721997","  3.001633"
"AIF1L","  2.9203026","  1.4186171"," 40.4315557","  2.2404319","  2.4798329"," 19.3712271","  0.4283844","268.7149961","  1.3238193"," 86.3744387"
"COL5A1","  0.483579","  1.353111"," 10.707960","  0.285882","  1.172115","673.221788","  0.403977","  1.479746","  1.985682","  7.461960"
"EGFL7","  2.411410","  1.143141","534.603380","  6.732780","  7.078529"," 20.737621","  1.142245","  1.268280","  1.384269","  5.540831"
"PHPT1","207.51258","165.47082","174.18276","161.28594","187.60088","487.19098"," 75.49295","235.46444"," 96.36075","734.38646"
"PTGDS","  40.618927","  16.828608"," 122.064687","   7.277431","  12.074050","1916.246354","  12.721784","3722.198019","  13.585356","  18.659187"
"ABCA2","  2.629297","  7.261813","  8.862623","  8.743063","  4.947305"," 12.062993"," 14.754622","414.224387","  7.111961"," 16.411629"
"NPDC1","  6.947689"," 10.081576","377.378497"," 10.686817","  4.335717"," 66.832764"," 14.642468"," 55.665918"," 31.972321","177.633453"
"KLF6"," 521.7682","1147.1900"," 742.6675","1066.4646","2085.2251"," 724.5246"," 724.6939"," 310.2867"," 865.0085"," 186.0717"
"GDI2","111.41249","335.97878","135.14385","221.80568","212.83835","174.56451"," 63.37688","109.08087"," 86.57780"," 75.48914"
"CELF2","120.40516","344.85154"," 29.64340","324.05197","399.67980"," 83.00814","207.47734"," 31.94173","246.46997"," 92.45550"
"FAM107B","157.23780","106.20216"," 77.85615"," 76.09293"," 58.50778"," 56.21526","154.25093","504.61804","216.64894"," 23.40424"
"PLXDC2"," 39.317718","365.375085"," 39.761392","776.000087","853.378743"," 92.604186","  7.597443"," 53.636778","  8.867550","  5.019738"
"PIP4K2A"," 52.77554","102.67556"," 34.93545"," 52.30739"," 57.13633"," 25.26772","137.84119","456.18368"," 68.22839"," 11.69146"
"OTUD1"," 86.523993","119.758983"," 23.283240","118.018066","344.710568"," 18.701820"," 15.845011"," 14.983700"," 16.975155","  2.986508"
"ARHGAP21"," 15.811189"," 59.386241"," 66.972288","102.623240","145.962141"," 73.548777","  7.747947","543.745888","  5.663399","134.790807"
"APBB1IP"," 60.746680","217.111788","  9.786735","327.733150","580.280120","  8.523236","128.964168","  9.925018"," 85.893886","  1.370034"
"ZEB1"," 25.30274"," 51.74003","228.64105"," 15.69081"," 23.18435","387.39280"," 26.68445"," 23.57409"," 27.36518","169.34267"
"ITGB1"," 132.7055"," 239.5796","1394.6446"," 401.4926"," 408.1977","1361.2817"," 150.7449"," 163.3337"," 178.9611"," 131.4172"
"NRP1","  9.216294"," 12.980657","383.973822","166.346963"," 82.176063","113.667484","  5.069522","  5.531181","  2.275136"," 12.159432"
"SRGN"," 639.95190","2312.20373"," 914.84910","2087.60341","3533.68586"," 261.22466","1178.19277","  67.67371","1150.11319","  15.79289"
"PPA1","130.09504","753.33138","177.50742"," 98.68812","188.03790","212.03359"," 72.07442","181.98520","122.07236","128.08709"
"SPOCK2"," 34.371511"," 13.167799","157.164183","  2.532214","  3.169137"," 12.490339","116.923532","  8.987849","185.732625"," 12.365184"
"ANAPC16","221.42303","230.56635","144.60562","226.30973","245.83683","173.85030","220.72951"," 81.26207","257.55348"," 81.28389"
"DDIT4","365.07487","434.06397","174.36646","317.91980","457.84968","270.21601","356.09499"," 83.45935","437.81527"," 66.67131"
"LIPA"," 28.31696"," 78.75311"," 84.37314","650.78504","327.39804"," 52.88391"," 19.01118"," 96.84279"," 17.85655"," 14.57545"
"PDLIM1"," 45.2268279"," 20.3435982","244.6333510","  1.1254432","  0.6840995","339.7488441","  6.6583876","  4.0755767","  2.1806188"," 10.9008640"
"SCD"," 13.764115"," 15.341577"," 10.437368","169.660003"," 56.868078"," 45.184807"," 11.463572","674.727868","  7.528869"," 60.670162"
"PDCD4","115.88877"," 95.93622","253.51121"," 82.73248"," 99.75812"," 35.94499","220.24081"," 31.08708","158.35869"," 12.92549"
"ABLIM1"," 12.961284","  3.371368","393.483951","  1.842357","  1.492740"," 18.974818"," 35.551473","  5.868330"," 43.124152"," 24.247478"
"SHTN1","  9.330601","208.576522","  7.173528","155.476024","264.558470"," 12.669913","  4.093578","307.499195","  3.000789"," 10.360756"
"RGS10"," 65.467309","761.898813"," 31.683458","599.446641","932.028723"," 97.609293","133.020146"," 17.517190","140.694378","  7.428775"
"FGFR2","  0.00000000","  0.08795795","  0.46170201","  0.37216175","  0.62923586","  4.30837175","  0.77730990","249.52460418","  0.27647464","  7.91449647"
"LHPP"," 19.699247"," 15.872361","  7.078692"," 17.181330"," 15.975899"," 15.685020","  5.893474","357.358780","  8.091102"," 15.965195"
"NKX6-2","  0.5972972","  0.5891642","  1.0639691","  0.7803194","  0.8849878","  4.9119019","  0.0000000","817.9093133","  0.3372803","  1.9824857"
"IFITM2"," 77.474588","465.290467","524.036019","134.070915","160.209107","656.473784","246.728397"," 15.959340","302.806093"," 42.353977"
"IFITM1"," 28.5203740"," 42.4037704"," 86.9322636","  4.2800742","  4.7813440","473.4927291","203.2291852"," 12.8278573","259.3658930","  0.8914064"
"IFITM3","  41.36884"," 464.93455","1220.89906"," 250.86773"," 243.90414","4008.27661","  12.45178"," 152.43481","  21.04933"," 324.19844"
"CD151"," 24.57875"," 57.70740","175.81274","120.76842"," 79.24628","225.82263"," 13.30875"," 28.87452"," 18.00924","283.66934"
"CTSD"," 240.10321"," 305.93239"," 197.57409","3718.25116"," 980.62787"," 253.32091"," 147.63708"," 364.90734","  99.17236"," 144.70981"
"LSP1","163.851299","557.233680"," 10.290016","167.981680","114.754180"," 22.284647","183.750976","  7.214866","115.378790","  2.645868"
"CDKN1C","  9.425296"," 21.412653"," 17.971993"," 32.851246"," 44.509399"," 23.522338"," 10.007165","307.163372","  6.320299"," 58.189627"
"RHOG"," 51.19301","242.87994"," 52.36410","233.42014","236.05982"," 57.21768"," 76.80786","103.66274"," 76.80983"," 28.63297"
"EIF3F","183.44662","326.61844","160.66265","223.07239","241.81213","228.37028","190.87221"," 86.14136","285.21639","172.24721"
"RCN1"," 30.925948"," 25.173593","103.498508"," 23.670931"," 18.207695","350.732513","  7.623376"," 20.678455","  9.123187","111.422340"
"CD59","133.23804","102.58503","919.62863","251.07201","202.77027","449.59111"," 14.98649","164.02116"," 20.87660"," 98.82256"
"LMO2"," 12.721221"," 74.084561","432.035918"," 72.878286","165.410061"," 21.506809","  1.819824"," 10.564841","  2.352875","172.661983"
"CD44","185.81109","218.04149"," 41.32064","248.98424"," 83.84398","225.76305","304.31247"," 59.83708","281.42948"," 44.93896"
"FJX1","  1.698288","  2.826584"," 57.966277","  2.566905","  1.236716"," 43.105679","  1.106889"," 28.715907","  1.476152","392.257832"
"MDK"," 18.361383","  9.330915"," 53.508459"," 19.998887"," 13.768979","354.978965","  5.344045"," 82.393230"," 14.334951","833.280347"
"SPI1"," 40.166826","344.635080"," 11.523971","331.787335","285.394470","  9.729300"," 10.604057","  6.907204"," 14.434111","  4.416946"
"MS4A6A","  60.339789"," 717.690311","  17.043337","1122.511651"," 880.935916","  18.086622","  15.345397","  12.413429","  11.867126","   5.268208"
"MS4A4A"," 22.625595"," 99.600717","  5.332253","663.251651","382.069447"," 10.971303","  6.256841","  6.200495","  7.708638","  2.015021"
"MS4A7","  53.932721"," 375.513085","  17.656826","1399.445176","1124.012508","  23.951219","  14.611808","  15.201723","  11.713806","   6.885261"
